313,8909,1349,ampm,2013/1/1 02:53,8,41.59999847
314,9217,4137,amazon,2013/1/2 01:09,2,22.18000031
315,8909,150,amazon,2013/1/1 03:01,10,83.30000305
316,9217,919,ampm,2013/1/2 01:16,2,29.04000092
317,2006,1996,ampm,2013/1/1 03:01,1,14.64999962
318,8804,3528,amazon,2013/1/2 01:20,6,63.11999893
319,3988,392,ampm,2013/1/1 03:08,10,100.5999985
320,38,673,7月11日,2013/1/2 01:21,1,14.42000008
321,4552,1560,7月11日,2013/1/1 03:11,8,81.76000214
322,38,1107,CVS,2013/1/2 01:30,6,53.34000015
323,4552,2736,ampm,2013/1/1 03:18,7,38.84999847
324,9644,803,CVS,2013/1/2 01:40,5,47
325,4552,2361,ampm,2013/1/1 03:20,10,65.09999847
326,7405,1194,7月11日,2013/1/2 01:40,4,25
327,9414,1401,walmart,2013/1/1 03:28,2,11.43999958
328,7405,2571,CVS,2013/1/2 01:44,4,57.75999832
329,2321,551,costco,2013/1/1 03:32,6,83.51999664
330,4874,3753,amazon,2013/1/2 01:53,9,115.8300018
331,2321,4206,7月11日,2013/1/1 03:38,1,6.409999847
332,8895,3589,7月11日,2013/1/2 02:02,1,11.13000011
333,844,2832,7月11日,2013/1/1 03:45,7,69.65000153
334,7483,2808,CVS,2013/1/2 02:04,8,88.55999756
335,1540,883,CVS,2013/1/1 03:49,1,10.47999954
336,4771,1154,amazon,2013/1/2 02:12,9,87.12000275
337,1502,1298,amazon,2013/1/1 03:52,5,48.75
338,9961,607,ampm,2013/1/2 02:19,4,39.15999985
339,1502,3976,amazon,2013/1/1 03:53,2,28.62000084
340,9961,3600,7月11日,2013/1/2 02:24,1,12.5
341,1502,2882,7月11日,2013/1/1 03:54,5,66.30000305
342,6512,207,amazon,2013/1/2 02:30,6,31.86000061
343,758,1454,7月11日,2013/1/1 03:55,5,28.14999962
344,9782,2203,ampm,2013/1/2 02:33,9,67.13999939
345,758,87,7月11日,2013/1/1 03:58,8,91.68000031
346,7869,3890,CVS,2013/1/2 02:36,2,16.45999908
347,758,2099,amazon,2013/1/1 04:08,8,117.8399963
348,7869,703,7月11日,2013/1/2 02:39,1,7.329999924
349,4037,2792,ampm,2013/1/1 04:14,5,30.54999924
350,7869,3757,7月11日,2013/1/2 02:41,9,101.4300003
351,3293,3957,ampm,2013/1/1 04:19,1,8.100000382
352,1280,4303,7月11日,2013/1/2 02:48,5,26.79999924
353,4113,823,amazon,2013/1/1 04:28,2,14.27999973
354,1280,648,CVS,2013/1/2 02:55,8,113.3600006
355,4113,423,ampm,2013/1/1 04:31,3,42.84000015
356,1280,1504,walmart,2013/1/2 03:02,8,72.23999786
357,4113,2544,ampm,2013/1/1 04:32,7,82.04000092
358,1280,4390,costco,2013/1/2 03:08,8,63.11999893
359,4707,3868,amazon,2013/1/1 04:36,10,53.09999847
360,1816,4208,CVS,2013/1/2 03:08,2,14.84000015
361,4707,887,amazon,2013/1/1 04:46,8,89.27999878
362,9654,467,amazon,2013/1/2 03:12,2,29.70000076
363,7314,501,ampm,2013/1/1 04:50,7,82.25
364,9654,2048,ampm,2013/1/2 03:13,7,43.81999969
365,7832,4081,amazon,2013/1/1 04:50,5,34.15000153
366,8022,1852,walmart,2013/1/2 03:16,5,68.69999695
367,7832,4317,amazon,2013/1/1 04:51,7,63.90999985
368,7832,2,CVS,2013/1/2 03:21,7,84.06999969
369,5051,2835,amazon,2013/1/1 04:58,8,92.55999756
370,7832,651,walmart,2013/1/2 03:22,4,48.88000107
371,4851,259,amazon,2013/1/1 05:06,4,40.59999847
372,7832,503,walmart,2013/1/2 03:25,10,75.30000305
373,6584,3586,unknown,2013/1/1 05:07,1,12.39000034
374,7126,226,walmart,2013/1/2 03:35,6,32.81999969
375,7313,3697,walmart,2013/1/1 05:07,5,39.40000153
376,2555,2008,costco,2013/1/2 03:43,6,86.09999847
377,9180,3040,ampm,2013/1/1 05:13,3,33.77999878
378,1400,2980,costco,2013/1/2 03:46,6,37.43999863
379,8859,4195,ampm,2013/1/1 05:21,1,5.960000038
380,1400,2702,CVS,2013/1/2 03:48,10,120.0999985
381,5992,2527,amazon,2013/1/1 05:29,7,60.61999893
382,5225,3975,ampm,2013/1/2 03:50,2,19.95999908
383,2707,2765,7月11日,2013/1/1 05:38,7,74.41000366
384,5225,3500,amazon,2013/1/2 03:57,8,101.5999985
385,5149,165,ampm,2013/1/1 05:43,6,33
386,5225,2345,ampm,2013/1/2 03:59,1,8.380000114
387,5149,1514,amazon,2013/1/1 05:52,1,10.53999996
388,5225,3611,ampm,2013/1/2 04:01,2,19
389,5149,2090,ampm,2013/1/1 05:54,6,81.18000031
390,7087,1829,ampm,2013/1/2 04:05,3,18.84000015
391,5149,3218,ampm,2013/1/1 05:56,9,110.6100006
392,7087,193,costco,2013/1/2 04:10,4,55.88000107
393,5149,518,ampm,2013/1/1 05:58,1,5.75
394,1520,2694,CVS,2013/1/2 04:17,6,85.86000061
395,5149,4411,amazon,2013/1/1 06:01,1,11.92000008
396,7892,1730,ampm,2013/1/2 04:23,7,89.59999847
397,5149,904,walmart,2013/1/1 06:07,1,8.600000382
398,7892,2821,walmart,2013/1/2 04:28,9,63.63000107
399,7125,184,7月11日,2013/1/1 06:11,10,126
400,2435,50,walmart,2013/1/2 04:34,5,54.70000076
401,5368,4221,amazon,2013/1/1 06:19,1,5.710000038
402,6704,3239,ampm,2013/1/2 04:37,9,67.05000305
403,3829,807,7月11日,2013/1/1 06:23,1,5.610000134
404,9102,485,ampm,2013/1/2 04:43,9,72
405,7679,699,amazon,2013/1/1 06:27,8,100.4000015
406,9102,306,CVS,2013/1/2 04:49,6,36.24000168
407,1325,2600,CVS,2013/1/1 06:28,8,107.9199982
408,3040,1776,7月11日,2013/1/2 04:53,2,20.45999908
409,679,2640,ampm,2013/1/1 06:31,8,81.59999847
410,3040,2293,7月11日,2013/1/2 05:01,4,57
411,3714,1026,amazon,2013/1/1 06:38,1,5.119999886
412,3040,4197,amazon,2013/1/2 05:04,10,104.4000015
413,3714,3863,7月11日,2013/1/1 06:48,3,36.99000168
414,1939,518,amazon,2013/1/2 05:13,1,5.75
415,8001,1219,amazon,2013/1/1 06:52,6,78.30000305
416,1939,59,ampm,2013/1/2 05:21,3,22.02000046
417,8001,928,7月11日,2013/1/1 07:00,3,37.31999969
418,8754,2230,walmart,2013/1/2 05:21,1,9.579999924
419,7424,510,ampm,2013/1/1 07:10,4,38.56000137
420,8754,3132,amazon,2013/1/2 05:27,1,6.28000021
421,1897,3987,amazon,2013/1/1 07:11,10,138.6000061
422,1394,636,7月11日,2013/1/2 05:32,2,11.61999989
423,1897,813,7月11日,2013/1/1 07:11,2,12.10000038
424,1394,4018,ampm,2013/1/2 05:42,7,49
425,1897,2416,walmart,2013/1/1 07:13,6,81.59999847
426,2362,3202,costco,2013/1/2 05:51,8,50.79999924
427,9114,3480,7月11日,2013/1/1 07:22,1,8.199999809
428,2362,2009,ampm,2013/1/2 05:57,10,60.70000076
429,4691,3600,walmart,2013/1/1 07:26,5,62.5
430,2261,828,amazon,2013/1/2 06:02,9,75.77999878
431,6567,2924,7月11日,2013/1/1 07:28,3,35.36999893
432,2261,3305,CVS,2013/1/2 06:04,6,38.52000046
433,425,3254,unknown,2013/1/1 07:37,4,44.72000122
434,2261,4397,ampm,2013/1/2 06:10,10,142.1000061
435,6098,3540,walmart,2013/1/1 07:43,2,29.86000061
436,651,3257,ampm,2013/1/2 06:20,5,57.84999847
437,3052,93,amazon,2013/1/1 07:47,3,22.5
438,9069,3291,amazon,2013/1/2 06:23,7,53.90000153
439,3052,315,ampm,2013/1/1 07:57,1,14.72999954
440,3920,1143,CVS,2013/1/2 06:24,6,83.22000122
441,4541,1780,CVS,2013/1/1 08:02,5,28.75
442,3920,3737,ampm,2013/1/2 06:34,5,68.69999695
443,7293,518,7月11日,2013/1/1 08:08,2,11.5
444,3556,3176,amazon,2013/1/2 06:43,5,33.29999924
445,7293,2067,amazon,2013/1/1 08:17,2,23.10000038
446,5520,1775,amazon,2013/1/2 06:50,5,63.75
447,6323,1880,ampm,2013/1/1 08:20,4,26.39999962
448,8251,2540,walmart,2013/1/2 06:53,2,21.39999962
449,6323,806,7月11日,2013/1/1 08:25,10,94
450,2590,894,costco,2013/1/2 06:56,9,52.20000076
451,6323,43,7月11日,2013/1/1 08:29,10,76.69999695
452,2590,3043,amazon,2013/1/2 06:59,1,9.93999958
453,6323,1354,ampm,2013/1/1 08:36,2,28.60000038
454,2590,2860,amazon,2013/1/2 07:05,10,98.59999847
455,1875,2161,7月11日,2013/1/1 08:38,1,11.47000027
456,6562,2118,7月11日,2013/1/2 07:11,6,65.58000183
457,1875,3043,ampm,2013/1/1 08:44,3,29.81999969
458,6562,1244,ampm,2013/1/2 07:16,10,86.30000305
